,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Region Cluster,Avg Monthly Spend,Total Services Subscribed,Recurring Payment,Auto-Pay,Upsell Potential,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Paperless Billing_Yes,Churn_Probability
93,32.774046,-117.142454,27,30.75,805.1,1,91,2927,Poor expertise of phone support,4,29.81851851851852,1,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765520096713331
94,32.765299,-117.122565,5,96.5,492.55,1,98,5383,Price too high,4,98.51,4,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.891126722981893
95,32.85723,-117.209774,2,85.65,181.5,1,73,3878,Product dissatisfaction,4,90.75,3,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9111002557555914
96,32.961064,-117.134917,25,104.95,2566.5,1,66,3642,Service dissatisfaction,4,102.66,6,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3776813641312112
97,32.578103,-117.012975,1,50.65,50.65,1,76,2431,Don't know,4,50.65,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7577314981844298
98,33.713891,-116.237257,1,90.85,90.85,1,81,3424,Network reliability,4,90.85,4,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8499825593478755
99,33.537646,-116.291089,11,19.95,214.75,1,80,5888,Limited range of services,4,19.522727272727273,1,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16380552780552782
100,33.762759,-116.324817,55,85.45,4874.7,1,100,5502,Lack of affordable download/upload speed,4,88.63090909090909,4,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8676230712305406
101,33.948558,-116.516976,34,73.95,2524.45,1,94,5795,Long distance charges,4,74.24852941176471,2,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8170386930467589
102,32.811001,-115.152865,69,99.45,7007.6,1,80,4020,Extra data charges,4,101.55942028985508,5,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6435766501517015
103,33.345825,-115.596574,1,19.9,19.9,1,92,3351,Price too high,4,19.9,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8224747646144703
104,33.906496,-116.569499,1,19.6,19.6,1,95,3448,Product dissatisfaction,4,19.6,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8471835414585412
105,32.698964,-115.886656,3,81.35,233.7,1,73,2818,Service dissatisfaction,4,77.89999999999999,3,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8667118326336353
106,32.790282,-115.689559,22,83.3,1845.9,1,88,3804,Lack of self-service on Website,4,83.90454545454546,3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8335141086991962
107,33.53604,-116.119222,1,75.3,75.3,1,67,4902,Network reliability,4,75.3,2,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7552822849384335
108,34.667815,-117.536183,61,19.4,1182.55,1,82,4221,Don't know,1,19.38606557377049,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4521349206349208
109,34.55082,-117.122396,12,45.4,518.9,1,68,2887,Don't know,1,43.24166666666667,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6203306144181194
110,34.248061,-117.29028,60,105.9,6396.45,1,84,4105,Don't know,1,106.6075,6,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8991696565288139
111,34.875144,-116.821698,1,69.55,69.55,1,73,2792,Competitor had better devices,4,69.55,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153013811933385
112,34.702766,-116.093376,28,81.05,2227.1,1,98,5201,Competitor had better devices,4,79.53928571428571,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9248777123539047
113,34.508417,-116.856103,4,101.15,385.9,1,84,4417,Competitor had better devices,4,96.475,5,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9003025386421996
114,34.238162,-117.534306,7,99.8,673.25,1,98,2031,Competitor had better devices,1,96.17857142857143,5,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9306806493083539
115,34.441123,-117.537886,13,55.95,734.35,1,91,4498,Competitor had better devices,1,56.48846153846154,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.874630835361819
116,34.003243,-117.138286,1,55.0,55.0,1,71,4877,Competitor had better devices,4,55.0,2,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9155023625754454
117,34.156758,-117.404686,1,74.7,74.7,1,80,5980,Competitor had better devices,1,74.7,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913067138343432
118,34.186211,-117.07683,24,80.25,1861.5,1,77,4418,Competitor had better devices,4,77.5625,3,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8133620120521736
119,35.824572,-116.274755,5,96.1,453.4,1,66,4192,Competitor had better devices,4,90.67999999999999,4,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.725368637612889
120,34.486835,-117.362274,15,69.0,994.8,1,73,5671,Competitor had better devices,1,66.32,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336433212267958
121,34.358321,-117.618263,48,45.3,2145.0,1,65,4926,Price too high,1,44.6875,3,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40418495818354877
122,34.105935,-117.2914,8,83.55,680.05,1,65,2879,Product dissatisfaction,1,85.00625,3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7790807055931535
123,34.106922,-117.297553,1,74.35,74.35,1,93,2814,Service dissatisfaction,1,74.35,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9474745958332178
124,33.890046,-117.455583,2,74.4,139.4,1,77,4263,Lack of self-service on Website,1,69.7,2,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.742379615717326
125,33.930931,-117.361788,22,43.75,903.6,1,66,3099,Network reliability,1,41.07272727272727,3,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43245404686641853
126,34.004379,-117.447864,5,28.45,131.05,1,89,4099,Limited range of services,1,26.21,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665228494065056
127,33.888323,-117.277533,12,99.7,1238.45,1,76,2538,Lack of affordable download/upload speed,4,103.20416666666667,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7281097341374297
128,33.644585,-116.871544,20,94.1,1782.4,1,87,2666,Long distance charges,4,89.12,5,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9042526701195212
129,33.761894,-117.120868,2,94.2,167.5,1,72,3715,Don't know,4,83.75,4,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7904932692486091
130,33.755039,-116.741796,6,80.5,502.85,1,98,5032,Price too high,4,83.80833333333334,3,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8469563676770051
131,33.970661,-117.255039,5,74.35,334.8,1,82,5273,Product dissatisfaction,4,66.96000000000001,2,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9104449640679324
132,33.581045,-117.14719,40,104.8,4131.95,1,88,3492,Service dissatisfaction,4,103.29875,6,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8028426512355431
133,33.828289,-117.201666,27,75.2,1929.35,1,99,4517,Lack of self-service on Website,4,71.4574074074074,2,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8556236647492181
134,33.707483,-117.200006,23,75.6,1758.6,1,81,2115,Network reliability,4,76.4608695652174,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565691869737583
135,33.69887,-117.25071,34,100.05,3480.0,1,72,2568,Don't know,4,102.3529411764706,5,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7925186918852962
136,33.643095,-117.810896,1,85.0,85.0,1,80,5679,Don't know,1,85.0,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9425111515084542
137,33.644849,-117.684254,10,86.05,834.1,1,85,2966,Don't know,1,83.41,3,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9095230738914143
138,33.666301,-117.969501,13,45.55,597.0,1,74,4856,Poor expertise of online support,1,45.92307692307692,3,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36124391049812693
139,33.679659,-118.016195,39,86.3,3266.0,1,98,3364,Poor expertise of phone support,1,83.74358974358974,3,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8937296303081612
140,33.601309,-117.902304,32,80.35,2596.15,1,92,5974,Competitor had better devices,1,81.1296875,3,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8067695045490492
141,33.748478,-117.858918,35,100.25,3527.6,1,72,2744,Competitor offered higher download speeds,1,100.78857142857143,5,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7940565547164948
142,33.714829,-117.872941,56,100.3,5614.45,1,67,5170,Competitor offered more data,1,100.25803571428571,5,1,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4182982057943978
143,33.830209,-117.906099,12,19.0,233.55,1,72,3535,Competitor made better offer,1,19.462500000000002,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.044294370635393925
144,33.83796,-117.870494,1,75.3,75.3,1,87,3244,Competitor had better devices,1,75.3,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107147970843529
145,33.848733,-117.788357,4,89.2,346.2,1,74,5808,Competitor had better devices,1,86.55,4,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9105753596460368
146,33.924143,-117.79387,1,85.7,85.7,1,66,4880,Competitor offered higher download speeds,1,85.7,3,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9384880696140782
147,33.925833,-117.559639,12,61.65,713.75,1,67,5670,Competitor offered higher download speeds,1,59.479166666666664,5,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4118995935940724
148,33.884073,-117.732197,65,105.25,6786.4,1,91,4196,Competitor offered higher download speeds,1,104.40615384615384,6,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7754269166840227
149,34.360261,-119.306383,9,29.95,248.95,1,83,2573,Competitor offered more data,1,27.66111111111111,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8347771174250087
150,34.279221,-119.221437,9,65.0,663.05,1,76,3983,Competitor offered more data,1,73.67222222222222,5,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.598976601696694
151,34.110124,-119.100972,7,20.0,137.6,1,100,4479,Competitor offered more data,1,19.657142857142855,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.791184295001502
152,34.420998,-119.60137,49,90.05,4547.25,1,96,5059,Competitor made better offer,1,92.80102040816327,4,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8006224482505613
153,34.419203,-119.710008,43,110.75,4687.9,1,65,2728,Competitor made better offer,1,109.02093023255813,7,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.41212234282676313
154,34.437945,-119.77191,65,105.5,6985.65,1,89,5720,Competitor had better devices,1,107.47153846153846,6,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8972635368403838
155,35.869626,-119.498771,56,104.55,5794.65,1,91,6268,Competitor offered higher download speeds,3,103.47589285714285,6,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8331135119416463
156,36.315979,-119.710852,10,85.25,855.3,1,75,3573,Competitor offered more data,3,85.53,3,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8882070788940821
157,35.916943,-120.129921,43,56.15,2499.3,1,65,2152,Don't know,3,58.12325581395349,2,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47867207629193614
158,35.523991,-118.400432,1,89.55,89.55,1,99,4996,Competitor had better devices,1,89.55,3,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9800667843139734
159,36.057458,-118.591951,20,94.55,1899.65,1,84,5604,Competitor had better devices,3,94.9825,4,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.951557402629592
160,36.186867,-120.387793,1,45.7,45.7,1,95,2295,Competitor offered higher download speeds,3,45.7,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9608615612644654
161,35.772244,-119.209689,2,89.5,161.5,1,80,2065,Competitor offered higher download speeds,3,80.75,4,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7997980935910687
162,35.858054,-119.305858,3,69.55,222.3,1,87,2876,Competitor offered higher download speeds,3,74.10000000000001,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9378761642085955
163,36.301689,-119.018233,1,74.6,74.6,1,94,3860,Competitor offered more data,3,74.6,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.948193656543575
164,35.215731,-119.57013,8,19.65,164.3,1,83,5432,Competitor offered more data,3,20.5375,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.655157027702804
165,36.217864,-120.080117,2,19.85,35.9,1,68,2362,Competitor offered more data,3,17.95,1,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3779441288837782
166,35.852892,-118.397782,4,24.25,96.05,1,93,2038,Competitor made better offer,3,24.0125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9092517983060463
167,36.462671,-118.997291,2,69.65,145.15,1,80,2323,Competitor made better offer,3,72.575,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427240562436303
168,36.205465,-119.085807,4,45.65,191.05,1,78,2864,Competitor had better devices,3,47.7625,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043117449040593
169,34.737031,-119.460557,1,75.05,75.05,1,78,4838,Competitor offered higher download speeds,1,75.05,2,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9398413857353325
170,35.676978,-118.101378,52,49.15,2550.9,1,90,5597,Competitor offered more data,1,49.05576923076923,3,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8643646338993883
171,35.861928,-118.636698,2,34.7,62.25,1,65,3146,Competitor made better offer,3,31.125,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8704802465993463
172,35.490705,-119.286833,1,80.0,80.0,1,88,2046,Competitor had better devices,3,80.0,2,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9203026090659407
173,36.047414,-119.344304,2,49.25,91.1,1,89,3475,Competitor had better devices,3,45.55,2,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8908685455498341
174,35.690535,-118.552784,3,75.1,270.7,1,69,4965,Competitor offered higher download speeds,3,90.23333333333333,2,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8837303586507693
175,36.37559,-119.211689,3,50.15,168.15,1,86,3273,Competitor offered higher download speeds,3,56.050000000000004,2,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9103718425747378
176,35.16207,-119.194488,25,79.85,2015.35,1,85,4535,Competitor offered higher download speeds,3,80.61399999999999,3,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8072281790124655
177,35.236549,-120.727344,1,19.55,19.55,1,66,3556,Competitor offered more data,3,19.55,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6382154309594561
178,34.601055,-120.382917,4,85.95,381.3,1,74,5640,Competitor offered more data,3,95.325,3,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.913544833205141
179,34.757477,-120.550507,3,45.35,141.5,1,67,2450,Competitor offered more data,3,47.166666666666664,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8903739606348209
180,34.758699,-120.275839,33,94.5,3105.55,1,96,4333,Competitor made better offer,3,94.10757575757576,4,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9309021277740154
181,35.059695,-120.604741,30,91.7,2758.15,1,97,2482,Competitor made better offer,3,91.93833333333333,5,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934092320347063
182,35.165668,-120.655842,45,87.25,3941.7,1,73,5269,Competitor had better devices,3,87.59333333333333,4,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5967068561925493
183,35.097323,-118.171288,10,98.55,1008.55,1,80,3658,Competitor offered higher download speeds,1,100.85499999999999,5,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7835984348815712
184,35.363339,-117.637641,20,98.55,1842.8,1,92,5444,Competitor offered more data,1,92.14,5,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9420794852274451
185,35.214982,-118.59049,15,85.9,1269.55,1,96,3579,Don't know,1,84.63666666666667,3,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8294947277463788
186,34.712708,-117.889656,22,89.25,1907.85,1,82,3161,Competitor had better devices,1,86.72045454545454,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8723634973635747
